"C_XY","E_C_XY","Var_C_XY","n","p1","p2","m_A","sd_A","sd_E"
2334.36070420115,2368.94446756155,454949.511133795,100,5,5,0,0,1
2739.56040443595,2434.64313496075,490782.086899401,100,5,5,0,0,1
1563.40221995516,2587.98873248777,546075.262656454,100,5,5,0,0,1
2153.96463516123,2196.25356989689,377563.053179366,100,5,5,0,0,1
2323.41562193597,2449.01354312759,505475.060038366,100,5,5,0,0,1
1932.50546687643,2492.37140826453,521235.478512578,100,5,5,0,0,1
1569.50863485254,2049.2732442937,343905.18311665,100,5,5,0,0,1
1698.6694610248,2170.70840132192,367831.343444067,100,5,5,0,0,1
2092.81319019605,2666.00480422882,563413.632384495,100,5,5,0,0,1
1470.4756652834,2373.44534015608,441632.284573807,100,5,5,0,0,1
2096.52512401386,2285.61939530986,430249.890815531,100,5,5,0,0,1
1840.97326175151,1975.2496155646,307837.024825287,100,5,5,0,0,1
3223.12335873688,2705.77464034022,594538.298209726,100,5,5,0,0,1
3386.686569771,2328.46815931005,447829.240644771,100,5,5,0,0,1
2019.11902425313,2031.22974782426,326040.171561376,100,5,5,0,0,1
2208.66857236927,2230.06100001014,381206.014798267,100,5,5,0,0,1
2051.10050900898,2230.05794887953,406891.360229513,100,5,5,0,0,1
4731.45621157836,2821.5696369672,645363.27529703,100,5,5,0,0,1
2788.3510837429,2420.83055443821,465350.311359493,100,5,5,0,0,1
3720.98951552764,2331.43835350665,433576.839697143,100,5,5,0,0,1
3133.27375069397,2812.84383292651,614678.835456306,100,5,5,0,0,1
1784.08138345634,2277.67718328085,434488.129492624,100,5,5,0,0,1
2615.14914765908,2252.47713712596,399019.972389267,100,5,5,0,0,1
1577.84199817907,2785.6876630772,610147.880219936,100,5,5,0,0,1
4332.20077390984,2615.08063512662,549509.440382554,100,5,5,0,0,1
3853.69530357846,2385.83641226533,435499.248009972,100,5,5,0,0,1
2457.7499848789,2713.68220937788,577365.342953343,100,5,5,0,0,1
2208.73910909107,2595.75719198987,513358.979116463,100,5,5,0,0,1
4312.33955195935,3046.73153972441,726579.287843878,100,5,5,0,0,1
2488.19922423812,2387.82812941369,473667.426404415,100,5,5,0,0,1
2670.35194639921,2314.35054376435,431182.052953237,100,5,5,0,0,1
2782.58117562305,2690.73497411206,560610.78503987,100,5,5,0,0,1
2297.8779325371,2430.37356480531,455920.456285872,100,5,5,0,0,1
2437.14221420197,2701.24633600592,563297.052046984,100,5,5,0,0,1
1714.91591479104,2259.0628832977,409197.806208033,100,5,5,0,0,1
2051.30772953705,2279.34874414186,411598.133585614,100,5,5,0,0,1
1774.7315810641,2472.66878934561,505488.845840981,100,5,5,0,0,1
2873.68782791419,2524.30201090046,511747.866620194,100,5,5,0,0,1
2459.08941754525,2486.03819839563,469384.310075204,100,5,5,0,0,1
2778.68576637931,2501.598142296,489663.241310151,100,5,5,0,0,1
1812.53920092504,2462.41861746474,476927.711882971,100,5,5,0,0,1
1866.96535794226,2197.78346746537,390159.411212547,100,5,5,0,0,1
1654.96814001678,2127.98872022445,380268.833993481,100,5,5,0,0,1
2828.82526873427,2719.79536690598,579386.116083644,100,5,5,0,0,1
2455.77465489419,2156.71372758075,370630.477657001,100,5,5,0,0,1
2474.39409692985,1865.96878188469,276811.533835585,100,5,5,0,0,1
2078.16236250427,2421.73937914189,451298.362327805,100,5,5,0,0,1
2113.0168485279,2102.84433098677,355604.757381943,100,5,5,0,0,1
1242.15670996911,2265.51527148429,398294.220355787,100,5,5,0,0,1
2008.88832525985,2161.28984543865,364079.733478451,100,5,5,0,0,1
1952.12100878346,2190.41224539576,371948.489762846,100,5,5,0,0,1
3517.0367481537,2417.80091645619,475442.798225081,100,5,5,0,0,1
3148.788702802,2517.07457303604,528841.999891566,100,5,5,0,0,1
1805.42565814423,2109.85437383039,346755.355811662,100,5,5,0,0,1
2548.71594075317,2432.50967727193,476717.127070956,100,5,5,0,0,1
2250.29948262658,2424.78521644751,462232.516788237,100,5,5,0,0,1
3721.31650149751,2512.33442152045,534803.967606152,100,5,5,0,0,1
3032.43968701248,2390.54878981558,468898.204704684,100,5,5,0,0,1
1630.09356758684,2415.9526040473,453504.113308324,100,5,5,0,0,1
2548.61470726251,2201.49009921889,391002.614437081,100,5,5,0,0,1
1840.05917468644,2406.76726471072,491501.375961331,100,5,5,0,0,1
2512.27438903332,2269.02458639112,411629.593369464,100,5,5,0,0,1
2291.29870406469,2448.96776563747,495954.219573287,100,5,5,0,0,1
1738.86756317871,2590.76860101547,557552.541045032,100,5,5,0,0,1
1143.23409583842,2249.5320585879,396905.017527628,100,5,5,0,0,1
1385.14604353147,2264.7255242378,388256.196848744,100,5,5,0,0,1
2921.15775399941,2280.88224656067,415437.026343028,100,5,5,0,0,1
2017.74779194257,2450.06278937816,498395.07426352,100,5,5,0,0,1
3059.62286746025,2873.0612981376,682903.792062249,100,5,5,0,0,1
1464.84724288452,2295.86927013726,422938.538816306,100,5,5,0,0,1
2207.41699269758,2434.96637077229,465075.490753853,100,5,5,0,0,1
2351.346000616,2780.18927967426,594705.602369708,100,5,5,0,0,1
919.235602176554,1732.0236042933,241622.749593814,100,5,5,0,0,1
2837.72641758104,2558.38140570813,514226.260411642,100,5,5,0,0,1
3495.23869192538,2535.28903419669,505172.751307591,100,5,5,0,0,1
2318.91576661114,2543.53416361952,507822.79270274,100,5,5,0,0,1
3355.76005447723,2374.50198270897,446343.621365858,100,5,5,0,0,1
2077.43222250271,2060.11712912861,331830.304415824,100,5,5,0,0,1
3005.81065465789,2504.30973560646,508483.140022732,100,5,5,0,0,1
1436.69820237803,2461.05335576591,478560.511656344,100,5,5,0,0,1
1773.01019301675,2228.3428093383,400573.715190528,100,5,5,0,0,1
3304.22858738126,2244.97749653812,412100.794901087,100,5,5,0,0,1
2684.99825871231,2565.33394551557,526227.763885354,100,5,5,0,0,1
1006.16701852507,2293.20279190995,414807.061694188,100,5,5,0,0,1
2997.61595354982,2546.00200006559,497198.738387101,100,5,5,0,0,1
2810.37848165257,2476.40476471807,494605.708000204,100,5,5,0,0,1
2834.54252546707,2366.68489714088,432682.802014227,100,5,5,0,0,1
2047.73713935592,2363.05017173851,432768.47229286,100,5,5,0,0,1
1738.40774666568,2262.88459509179,397994.454648365,100,5,5,0,0,1
1933.39673639027,2348.88234640594,439021.053247822,100,5,5,0,0,1
3129.80203444683,2846.74910723296,635540.721028301,100,5,5,0,0,1
1999.03442588477,2314.1590842003,423774.099588967,100,5,5,0,0,1
1790.22614472745,2277.40567941535,417729.589345848,100,5,5,0,0,1
2026.54004096308,2656.26254000584,596695.843011469,100,5,5,0,0,1
1667.23895587832,2500.80749420781,481304.030938102,100,5,5,0,0,1
2146.83922643582,2332.16184750636,439214.462699578,100,5,5,0,0,1
1386.20531954418,2524.24072726759,532856.594547638,100,5,5,0,0,1
2334.62010556306,2333.30760444937,435601.987806047,100,5,5,0,0,1
4073.54160242175,2714.54703096587,573210.520778976,100,5,5,0,0,1
2639.6926852962,2244.42508150623,410352.674099522,100,5,5,0,0,1
3104.52821391561,2730.25127986433,599458.631226578,100,5,5,0,0,1
1914.41042709583,2511.22469811128,495965.325958016,100,5,5,0,0,1
2328.91269959173,2316.39103144653,445084.994929251,100,5,5,0,0,1
2007.22179015934,2306.41469305439,416089.823451188,100,5,5,0,0,1
1075.6063772754,2277.81212994863,436840.524761699,100,5,5,0,0,1
2291.87195329989,2379.03336461372,437045.420629457,100,5,5,0,0,1
2928.412136305,2868.65649315657,662670.064286218,100,5,5,0,0,1
1790.80778938368,2478.29717694339,474931.437206172,100,5,5,0,0,1
3060.80456605416,2506.04832614738,493566.329553891,100,5,5,0,0,1
1625.7297368418,2771.96154355525,608042.129592397,100,5,5,0,0,1
3086.5657528311,2521.86225319734,522501.182040016,100,5,5,0,0,1
2543.90085508862,2167.9285648423,385899.58934009,100,5,5,0,0,1
2153.06256586013,2093.74138086975,341844.410820054,100,5,5,0,0,1
2927.3441837765,2209.89084419785,392431.244968897,100,5,5,0,0,1
2259.35642445041,2376.90617274488,462832.703599858,100,5,5,0,0,1
2183.23171170522,2305.28007084734,424133.563250074,100,5,5,0,0,1
2010.94673097596,2023.53160640856,339100.962533847,100,5,5,0,0,1
2422.44681929009,2487.84774538523,480948.735227326,100,5,5,0,0,1
2923.37550312512,2472.36772633297,531991.588830872,100,5,5,0,0,1
2461.76605086216,2402.32177532769,448688.807666035,100,5,5,0,0,1
2772.22203325742,2358.31193429917,450776.514312332,100,5,5,0,0,1
2004.68999312907,2695.5074209478,576158.960325435,100,5,5,0,0,1
2271.86590823746,2436.17232851225,448404.152555581,100,5,5,0,0,1
2651.85415390096,2240.92262958842,406343.815959109,100,5,5,0,0,1
3060.48147932711,2475.07613743039,474494.068363518,100,5,5,0,0,1
2974.14731971541,2222.37116468818,401079.0130044,100,5,5,0,0,1
1821.2419342466,2277.72231830761,410167.125156661,100,5,5,0,0,1
1674.13709897864,2666.19499758213,570406.014482755,100,5,5,0,0,1
1569.05849766003,2578.25014842951,537650.571899634,100,5,5,0,0,1
2919.32327363857,2700.20278050662,569328.308501837,100,5,5,0,0,1
3434.04420907875,2932.32609683611,659995.790301196,100,5,5,0,0,1
3370.11974252915,2603.39547812882,540102.086146847,100,5,5,0,0,1
3779.04801362297,2711.17585425494,561334.88411255,100,5,5,0,0,1
1683.85378094205,2947.43624956287,660534.907606182,100,5,5,0,0,1
3019.02151656973,2289.69029222447,404323.904148525,100,5,5,0,0,1
2058.97891114776,2420.14726327225,465148.113361276,100,5,5,0,0,1
3072.46617503871,2521.11505389386,508691.86653797,100,5,5,0,0,1
2981.10682798897,2584.06701510356,531944.108185617,100,5,5,0,0,1
2403.73705552277,2279.66742125348,407170.193330398,100,5,5,0,0,1
1920.7985502852,2413.90396391643,455258.45291657,100,5,5,0,0,1
1448.5645579506,2106.75702328462,361582.298811295,100,5,5,0,0,1
4232.52779153939,2024.32014433027,325311.421764788,100,5,5,0,0,1
2418.49930013156,2226.12777432375,397130.212313251,100,5,5,0,0,1
1961.5238668615,2776.87710395834,644546.672542341,100,5,5,0,0,1
2819.15953835195,2502.6072670011,482859.81040632,100,5,5,0,0,1
2224.9755050452,2552.62062917349,526293.583316896,100,5,5,0,0,1
3337.2402984957,3253.66259754629,810167.527902742,100,5,5,0,0,1
4314.38060641467,2356.64668845115,436156.817120734,100,5,5,0,0,1
1991.35936970701,2495.87810974167,487624.76273721,100,5,5,0,0,1
1235.09848100814,2370.27104619188,466560.17587791,100,5,5,0,0,1
2811.01376984164,2758.28240396326,582759.553344698,100,5,5,0,0,1
3443.9455574583,2403.32051286012,459293.240058461,100,5,5,0,0,1
2903.60135614478,2624.98909652276,571803.313636363,100,5,5,0,0,1
3041.9686967763,2656.96770673071,580411.278932326,100,5,5,0,0,1
2953.59334612493,2132.5193392141,364390.678012942,100,5,5,0,0,1
1752.07404377174,2106.13268676962,359656.869478894,100,5,5,0,0,1
3564.24552101525,2323.69191473235,439759.867252561,100,5,5,0,0,1
2947.47349660374,2166.52062117804,390358.34296313,100,5,5,0,0,1
1648.10318535968,2217.66579503579,410255.479964051,100,5,5,0,0,1
2637.16391701208,2212.2147429417,403947.83071562,100,5,5,0,0,1
3121.45195766039,2703.77585715426,578622.308740047,100,5,5,0,0,1
2362.22353220247,2288.46417947659,413835.775906776,100,5,5,0,0,1
2784.7783776116,2254.47536360222,401121.017078613,100,5,5,0,0,1
2333.9748853011,2447.32259215685,477452.601277028,100,5,5,0,0,1
3570.26775790215,2320.86164027585,437879.988418467,100,5,5,0,0,1
2198.80814323057,2381.34194498863,442516.551461323,100,5,5,0,0,1
1389.33150332731,2003.32035413427,323798.050322939,100,5,5,0,0,1
2127.45517123799,2409.61351297984,465413.89681178,100,5,5,0,0,1
3019.82948173493,2271.3636891259,402925.738102455,100,5,5,0,0,1
2034.86303251051,2248.61178804114,411119.44874305,100,5,5,0,0,1
2148.6014681988,2503.80800576686,513118.843483785,100,5,5,0,0,1
2115.39304837109,2723.34640462999,600846.153594541,100,5,5,0,0,1
2168.52115284945,2469.56788616772,498246.594447871,100,5,5,0,0,1
3211.46818136723,2335.23845189637,428951.211447876,100,5,5,0,0,1
2996.62388573138,2454.95135771466,479305.439635082,100,5,5,0,0,1
2205.75252112657,2377.92233986932,459173.758825344,100,5,5,0,0,1
3831.3539623254,2688.75609487282,579965.169566126,100,5,5,0,0,1
2088.48786363112,2396.79760425172,458623.140951899,100,5,5,0,0,1
3471.21276008724,2713.68572600408,577746.122185628,100,5,5,0,0,1
3387.29780370505,2702.86396149612,587774.376347964,100,5,5,0,0,1
3254.66823640894,2778.99870430643,596146.982146489,100,5,5,0,0,1
2462.06584146388,2809.21732840833,645625.960071111,100,5,5,0,0,1
1689.90461488732,2474.3228039294,520481.438679933,100,5,5,0,0,1
3830.30752628575,2848.62803481396,664347.075496599,100,5,5,0,0,1
3031.58360414174,2693.17005024098,584507.434546326,100,5,5,0,0,1
2725.74503878293,2288.57677057885,421305.830032789,100,5,5,0,0,1
2227.98153489633,2032.88534911869,318909.713366962,100,5,5,0,0,1
3626.04867867385,2497.32414648995,522854.199626551,100,5,5,0,0,1
3040.73555864641,2363.23679086648,444782.804831876,100,5,5,0,0,1
1243.44701741385,2712.1767094997,587231.047519432,100,5,5,0,0,1
3388.74414018272,2832.44654304686,643217.109507983,100,5,5,0,0,1
2709.51369086232,2805.96692535688,628720.907786232,100,5,5,0,0,1
1626.12127452277,2300.68374983806,405450.300147627,100,5,5,0,0,1
2180.0049140075,2655.64240307702,560594.006513333,100,5,5,0,0,1
2811.88260055144,2388.42018781049,454950.314529835,100,5,5,0,0,1
3088.79312723545,2667.13767153549,565715.909586354,100,5,5,0,0,1
2786.17594959446,2874.6332975862,675319.087236146,100,5,5,0,0,1
2392.67193829151,2152.90916671911,415773.929450675,100,5,5,0,0,1
2547.57371388901,2099.89184736816,366864.771906105,100,5,5,0,0,1
2632.12843770169,2726.76081665732,602249.344021039,100,5,5,0,0,1
2910.26254536913,2243.37919324572,397327.665594726,100,5,5,0,0,1
3094.3035644918,2317.85442603968,416794.012242121,100,5,5,0,0,1
3370.57049149749,2734.66494251763,594963.068872667,100,5,5,0,0,1
1163.80851637322,2050.90005701817,331535.04272345,100,5,5,0,0,1
2795.10014225118,2499.15718699212,495324.772024169,100,5,5,0,0,1
2290.95132009476,2168.8726624901,373435.04609528,100,5,5,0,0,1
3128.12476146789,2616.91003771604,523075.085456019,100,5,5,0,0,1
2920.85823287497,2427.8287930026,468107.560007548,100,5,5,0,0,1
1850.49087425392,2337.10130721929,438775.297218103,100,5,5,0,0,1
3690.04021237201,2583.84692077727,543793.671320032,100,5,5,0,0,1
2149.72792358943,2221.19849746409,384167.553092493,100,5,5,0,0,1
2964.16908551988,2480.23661851387,485518.105777269,100,5,5,0,0,1
1893.09268171504,2250.6649921335,403489.372051618,100,5,5,0,0,1
1343.84647586671,2269.52075869822,411542.859496556,100,5,5,0,0,1
2945.56338580221,2433.30293370667,454774.094433865,100,5,5,0,0,1
2310.87580027913,2880.70000110628,677269.631038102,100,5,5,0,0,1
2167.37167876789,2428.64282512914,459592.164477803,100,5,5,0,0,1
3156.75668761185,2417.22301386954,478189.025419138,100,5,5,0,0,1
3025.49886363193,2477.51925989211,493676.40275119,100,5,5,0,0,1
3080.25687643008,2562.20030807438,520205.760376981,100,5,5,0,0,1
2097.33400609039,2475.44557880277,478503.339695368,100,5,5,0,0,1
2205.45505106903,2186.4819000229,382174.826835716,100,5,5,0,0,1
2031.3173942471,2375.08135884448,444073.352323134,100,5,5,0,0,1
2096.07871094626,2868.10844180568,678746.998894786,100,5,5,0,0,1
3997.00752511839,2613.47571980134,550580.645737543,100,5,5,0,0,1
2028.25296133542,2365.71345770154,425197.462045834,100,5,5,0,0,1
1914.27583640607,3029.59713816875,712008.899929497,100,5,5,0,0,1
4494.64642056415,2736.76322347686,599546.035724402,100,5,5,0,0,1
1807.37324838199,2689.66083693512,588997.158502568,100,5,5,0,0,1
3227.69620914791,2464.76089117743,492902.22908479,100,5,5,0,0,1
1922.20193834186,2757.57430033541,621778.224398661,100,5,5,0,0,1
3533.91730419851,2550.83981743148,505563.902823863,100,5,5,0,0,1
3558.81888744696,2716.69906758619,608029.314507528,100,5,5,0,0,1
2077.21547445658,2457.24848950977,490162.048934752,100,5,5,0,0,1
2983.3725996018,2550.03645705725,554059.326085647,100,5,5,0,0,1
2958.65867967825,2597.46995967757,529589.690646783,100,5,5,0,0,1
1950.28442312842,2544.04961063434,495170.634722396,100,5,5,0,0,1
2426.55958362477,2478.73710386398,504016.362252178,100,5,5,0,0,1
4630.55778567745,2679.40982773661,582370.758430782,100,5,5,0,0,1
2480.8263713649,2267.64447203864,407138.772660517,100,5,5,0,0,1
2262.25090939095,2552.62226795026,509415.470674223,100,5,5,0,0,1
3857.24506260554,2573.83350617017,521554.122791778,100,5,5,0,0,1
3552.39287151187,2505.84599592483,492109.228976303,100,5,5,0,0,1
2369.94391933839,2104.44263411685,340133.358046658,100,5,5,0,0,1
1678.20176046095,2580.91078339354,568357.104387197,100,5,5,0,0,1
3216.29983751657,2170.15634040338,373082.440414371,100,5,5,0,0,1
1394.0992587529,2383.49267821083,459857.683638062,100,5,5,0,0,1
1671.74015625458,2529.78675203916,541907.496585228,100,5,5,0,0,1
1566.7773122373,2675.13534223439,557183.946089834,100,5,5,0,0,1
1501.71527291535,2403.38068062737,455837.328200043,100,5,5,0,0,1
2420.7701620538,2303.79600039046,456352.464500318,100,5,5,0,0,1
2710.87466866978,2252.21224027225,409188.502818693,100,5,5,0,0,1
2599.7563302444,2256.91429060757,423348.224861607,100,5,5,0,0,1
2278.08731427293,2534.15221786017,501757.416888137,100,5,5,0,0,1
1531.86948970517,2336.5221916573,428674.966754996,100,5,5,0,0,1
2380.63054734096,2438.08877264679,472786.5140608,100,5,5,0,0,1
2882.27633978145,2159.83822655599,368290.470326938,100,5,5,0,0,1
2238.88681692152,2680.83766922704,551677.281004195,100,5,5,0,0,1
1896.92123217846,1886.75584138106,289553.79845295,100,5,5,0,0,1
3346.11049179741,2464.7064282386,506691.006059965,100,5,5,0,0,1
2728.09186834912,2362.65299448582,467258.552701744,100,5,5,0,0,1
3406.76041391001,2310.36631223628,401080.053043174,100,5,5,0,0,1
3010.04697312981,2434.31647027325,465104.328714565,100,5,5,0,0,1
1730.59987021276,2252.83474503873,413910.288985712,100,5,5,0,0,1
2495.77743254941,2585.08399546924,540872.919211687,100,5,5,0,0,1
3817.42307008756,2693.13788600804,596785.465031416,100,5,5,0,0,1
3784.85512606912,2397.4003934308,460647.502546574,100,5,5,0,0,1
2761.97178029437,2486.52014799751,493539.47972814,100,5,5,0,0,1
2549.43431545701,2728.45492206015,570547.687197674,100,5,5,0,0,1
2037.62406168212,2107.59973637508,337550.596405198,100,5,5,0,0,1
2126.81706174652,2563.4498334518,520098.851905585,100,5,5,0,0,1
1495.37699520625,2347.781435312,444540.962871246,100,5,5,0,0,1
2744.59636555171,2282.57898371161,418215.303370288,100,5,5,0,0,1
1767.66518118477,2422.33392506923,458080.34174832,100,5,5,0,0,1
2121.82122906181,2697.99529998117,614120.969956585,100,5,5,0,0,1
3163.817459002,2316.45726252938,416431.414086642,100,5,5,0,0,1
1841.78356140889,2188.78665713994,371655.722739786,100,5,5,0,0,1
2716.27355981059,2677.54242065155,548299.568882693,100,5,5,0,0,1
2060.70155798476,2373.40072796199,446239.802506238,100,5,5,0,0,1
3723.48036018614,2451.86434791238,499709.457218104,100,5,5,0,0,1
2990.49294827979,2482.25438641252,507103.181607548,100,5,5,0,0,1
2788.2104339223,2385.3928308932,452055.366532313,100,5,5,0,0,1
2860.31339355003,2598.51195787556,548376.501400351,100,5,5,0,0,1
2423.64536332286,2600.42216803527,544043.821299298,100,5,5,0,0,1
2467.74153571301,2642.18475620726,544899.219717657,100,5,5,0,0,1
3224.31703170636,2429.52890549374,459332.419263071,100,5,5,0,0,1
1080.89670630649,2492.08100947817,499568.790763661,100,5,5,0,0,1
2367.36605780504,2438.71850963971,467871.529514905,100,5,5,0,0,1
2272.63594651993,2075.94266246117,353799.518813935,100,5,5,0,0,1
1896.85807709444,2201.1902432184,378042.711272271,100,5,5,0,0,1
1774.29753445373,2576.9431816142,526240.416144442,100,5,5,0,0,1
2759.6889077951,2505.42410712624,502047.343614933,100,5,5,0,0,1
6087.34787443897,2934.59421280784,755810.813624203,100,5,5,0,0,1
1821.65487112845,2132.72314858655,372803.237659961,100,5,5,0,0,1
2503.30353157006,1973.26021548454,299903.751027309,100,5,5,0,0,1
1710.87980721656,2581.85233607674,542843.253762563,100,5,5,0,0,1
2703.00461991639,2670.85391382869,564308.514574225,100,5,5,0,0,1
2095.92716651506,2907.6597988814,673606.086999095,100,5,5,0,0,1
1486.8472598472,3108.54762917609,757748.426250132,100,5,5,0,0,1
1408.10922749249,2507.71787112772,491444.062996055,100,5,5,0,0,1
2499.08932724613,2571.85795672803,528164.079610494,100,5,5,0,0,1
