"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
31305.8017612262,3063.50025159072,873626.48500512,100,5,5,0,0,0.5,0
25481.1575760151,2825.23452763829,679800.52741963,100,5,5,0,0,0.5,0
44136.38915258,3373.4110606803,1152820.43482808,100,5,5,0,0,0.5,0
21146.2285681154,2654.90068686459,572043.767555573,100,5,5,0,0,0.5,0
46267.4128249506,3431.64112808642,1215681.90177386,100,5,5,0,0,0.5,0
28977.8453566411,2999.59598260604,799229.04206998,100,5,5,0,0,0.5,0
21379.8542452608,2737.93715081258,609994.218946122,100,5,5,0,0,0.5,0
32954.9941336123,3137.05247443428,910658.210563851,100,5,5,0,0,0.5,0
38474.7339802922,3500.02462341616,1128812.48196942,100,5,5,0,0,0.5,0
35405.8308594067,3156.28387646142,948551.071868392,100,5,5,0,0,0.5,0
30624.0445134453,3296.03135809113,958023.232862522,100,5,5,0,0,0.5,0
32057.4631457761,3202.02328755095,892062.168015225,100,5,5,0,0,0.5,0
32147.4369154716,3155.70689319709,909943.733564538,100,5,5,0,0,0.5,0
37486.8817789507,3013.08712960325,923799.942256437,100,5,5,0,0,0.5,0
42535.5257202137,3462.88265032199,1206663.30993768,100,5,5,0,0,0.5,0
32321.3945647736,3364.73143607363,989908.698056513,100,5,5,0,0,0.5,0
42270.9253418342,3570.72160366203,1290019.88495869,100,5,5,0,0,0.5,0
28323.4138100028,3344.36775904732,926102.356376053,100,5,5,0,0,0.5,0
43978.468100692,3830.39523365372,1408353.53986532,100,5,5,0,0,0.5,0
33389.915242623,3259.75433129618,962915.274704052,100,5,5,0,0,0.5,0
34858.5480951543,3216.8366434182,962501.729231967,100,5,5,0,0,0.5,0
47158.3698421955,3336.40045952536,1188180.31992136,100,5,5,0,0,0.5,0
32076.6834701081,3473.00759535767,1057590.83214007,100,5,5,0,0,0.5,0
31236.0213609812,2978.54588752982,823145.225449093,100,5,5,0,0,0.5,0
24587.5115557655,3041.06853033974,785761.998769908,100,5,5,0,0,0.5,0
18605.594073428,2787.00487548124,637345.55214617,100,5,5,0,0,0.5,0
43325.7235571065,3765.41588407552,1333544.00674725,100,5,5,0,0,0.5,0
32773.3271477871,3251.91793494541,934873.142704167,100,5,5,0,0,0.5,0
31111.4934268322,3109.48454050014,913321.496328427,100,5,5,0,0,0.5,0
38266.8631140677,3604.06453164714,1198817.81805691,100,5,5,0,0,0.5,0
31690.1627733335,2899.52815907642,770179.98680838,100,5,5,0,0,0.5,0
36650.3230019785,3433.91660263454,1064393.7882835,100,5,5,0,0,0.5,0
27086.1685117761,2954.96573611768,744588.709461497,100,5,5,0,0,0.5,0
30823.0123470229,3326.66298107137,943240.917474549,100,5,5,0,0,0.5,0
37048.4199864449,3639.91786631225,1199873.80126122,100,5,5,0,0,0.5,0
27855.494910461,3476.3687128737,990942.804045475,100,5,5,0,0,0.5,0
44958.6961660162,3493.43462093602,1214834.12732055,100,5,5,0,0,0.5,0
23141.673837726,2881.99134566611,699681.845347151,100,5,5,0,0,0.5,0
23303.9224286334,3144.92883125178,803469.265440558,100,5,5,0,0,0.5,0
32831.2309462063,3597.69660114674,1165815.76140647,100,5,5,0,0,0.5,0
40695.2908351009,3545.66820333512,1227181.61743726,100,5,5,0,0,0.5,0
37138.1402081644,3477.67187663284,1110940.22753844,100,5,5,0,0,0.5,0
30019.2500221229,3112.75827468464,828308.092942866,100,5,5,0,0,0.5,0
56530.7053082526,3792.51012951993,1624608.73031698,100,5,5,0,0,0.5,0
32579.4072898062,3443.99830854641,1026371.24032947,100,5,5,0,0,0.5,0
29639.8818567671,3088.98922487848,851188.47291092,100,5,5,0,0,0.5,0
27454.1577643178,3370.24778051306,938418.150531579,100,5,5,0,0,0.5,0
33500.3746612575,2963.89775802315,813910.598366073,100,5,5,0,0,0.5,0
19586.0950579909,2939.81129052506,718994.107307407,100,5,5,0,0,0.5,0
28196.4759178525,3060.49455774393,789741.614105788,100,5,5,0,0,0.5,0
35921.2449591442,3787.07423156608,1258297.70801997,100,5,5,0,0,0.5,0
37904.6185871846,3496.27691889784,1161503.10591644,100,5,5,0,0,0.5,0
27681.0733379982,2843.16960667724,699599.1187804,100,5,5,0,0,0.5,0
36207.726098342,3089.92824128473,893759.719707399,100,5,5,0,0,0.5,0
28774.4040493681,3205.09279726846,867937.075528753,100,5,5,0,0,0.5,0
33121.3901981126,3506.69668880255,1118682.75596375,100,5,5,0,0,0.5,0
20019.2093297726,2984.53137531124,729527.661755159,100,5,5,0,0,0.5,0
30349.1694058391,3012.70055369776,861952.531431386,100,5,5,0,0,0.5,0
32271.789474502,3350.01970218321,989419.142063747,100,5,5,0,0,0.5,0
26489.5435967963,2924.03414643724,769880.636246897,100,5,5,0,0,0.5,0
18017.0883817971,2770.85726423056,610996.510058547,100,5,5,0,0,0.5,0
32997.1503115658,3074.04270637673,877046.185683387,100,5,5,0,0,0.5,0
26156.0156569769,2740.74959413316,664764.4024453,100,5,5,0,0,0.5,0
46458.4739123362,3887.07100574276,1475775.16915514,100,5,5,0,0,0.5,0
22242.418922791,2905.44136640216,704528.748099936,100,5,5,0,0,0.5,0
43628.3738587251,3483.18636718031,1236417.77033584,100,5,5,0,0,0.5,0
32370.7508508303,3147.07591259178,930204.559682183,100,5,5,0,0,0.5,0
32359.1928368959,3483.08562431441,1044356.68472376,100,5,5,0,0,0.5,0
24847.8618744952,3166.32362746772,837362.096523936,100,5,5,0,0,0.5,0
21145.8060961762,2915.49384788208,692731.435513525,100,5,5,0,0,0.5,0
33938.5628377622,2983.85836194469,820423.223616029,100,5,5,0,0,0.5,0
27739.2675428467,3034.89520413464,784678.758510002,100,5,5,0,0,0.5,0
20985.2514764888,2955.68827333338,763101.812890986,100,5,5,0,0,0.5,0
32545.1545943438,3196.3418499265,938753.647729277,100,5,5,0,0,0.5,0
39244.2570645568,3589.22611351703,1171278.67390458,100,5,5,0,0,0.5,0
33791.125985349,3620.7312537964,1150414.81747634,100,5,5,0,0,0.5,0
45983.196370313,3428.44161183535,1193584.43027535,100,5,5,0,0,0.5,0
39428.8783900119,3625.88269900527,1257813.84347324,100,5,5,0,0,0.5,0
25280.8641632869,2982.50250233172,741377.987398885,100,5,5,0,0,0.5,0
37319.3389651489,3774.22958868883,1271302.33081646,100,5,5,0,0,0.5,0
64864.7615603537,4954.70983159786,2549343.38116537,100,5,5,0,0,0.5,0
44474.1413548619,3680.62831221014,1344210.71120507,100,5,5,0,0,0.5,0
30265.9783288106,3414.3156522513,1012966.70492161,100,5,5,0,0,0.5,0
31932.3804326838,3398.61072889139,989447.967631038,100,5,5,0,0,0.5,0
23860.4629687195,3318.41773879657,877310.92150475,100,5,5,0,0,0.5,0
21919.4212061357,3151.99314097663,815178.136724071,100,5,5,0,0,0.5,0
26785.1110956716,2895.60448007965,707495.396906578,100,5,5,0,0,0.5,0
28985.8124839213,3472.27938539614,1034057.59484751,100,5,5,0,0,0.5,0
27811.1622381419,2779.08355650605,664200.731596758,100,5,5,0,0,0.5,0
26518.6814637307,2769.03356481088,674307.569472817,100,5,5,0,0,0.5,0
20459.2779559043,2967.18731539577,736672.227203023,100,5,5,0,0,0.5,0
34999.2436588,3278.64371467048,974803.800576343,100,5,5,0,0,0.5,0
23999.1628217764,2970.2959289242,745554.329967308,100,5,5,0,0,0.5,0
25903.197256448,3269.52040371864,876321.157425965,100,5,5,0,0,0.5,0
24870.4592346396,2824.59018697817,678562.35622168,100,5,5,0,0,0.5,0
34729.3078407161,3078.65909085071,916830.999622234,100,5,5,0,0,0.5,0
30631.4955031858,3123.20540772994,866653.05481984,100,5,5,0,0,0.5,0
49152.5844063065,3702.07154141984,1424519.62139313,100,5,5,0,0,0.5,0
37808.9118950417,3063.19162810628,957714.160278524,100,5,5,0,0,0.5,0
28134.2528188313,2900.78651734201,720936.16743031,100,5,5,0,0,0.5,0
25527.1036135894,3164.20215188557,845351.576456353,100,5,5,0,0,0.5,0
40601.3569817906,3540.86987716284,1205171.37890974,100,5,5,0,0,0.5,0
31405.6859668598,3297.38986745887,975646.940108577,100,5,5,0,0,0.5,0
41367.9118564611,3785.24292674717,1325130.34254052,100,5,5,0,0,0.5,0
51636.0633189983,3440.4430305741,1340060.38695457,100,5,5,0,0,0.5,0
19344.0715185412,2678.9839242326,578488.424253647,100,5,5,0,0,0.5,0
30797.3488145254,3113.90910780543,890348.201932348,100,5,5,0,0,0.5,0
30857.0301225976,3479.70988340633,1024432.45446285,100,5,5,0,0,0.5,0
57013.1895536155,4384.57160036089,1956419.68418295,100,5,5,0,0,0.5,0
19888.9339516813,2745.40272227789,622728.211532496,100,5,5,0,0,0.5,0
22157.2120152254,3103.10745760097,759176.179886343,100,5,5,0,0,0.5,0
45853.693782853,4315.14909292224,1692173.43929194,100,5,5,0,0,0.5,0
57768.2144140839,4366.48837757891,1927503.62986196,100,5,5,0,0,0.5,0
35224.1101388996,3480.92462522877,1097661.70679607,100,5,5,0,0,0.5,0
29096.1516657161,2649.6823560354,635270.909713032,100,5,5,0,0,0.5,0
45140.5364200891,3637.07840739821,1269141.44189096,100,5,5,0,0,0.5,0
27657.9600519534,2839.01946260062,729797.187025068,100,5,5,0,0,0.5,0
44595.7878522128,3750.27776164642,1422230.75746162,100,5,5,0,0,0.5,0
31141.7516448687,3182.80148460009,905593.293702495,100,5,5,0,0,0.5,0
29301.7260654617,3228.766442006,916402.173006662,100,5,5,0,0,0.5,0
29429.7172618037,3141.51377762364,895422.375752623,100,5,5,0,0,0.5,0
28738.0594563618,2856.36625876745,726791.590035196,100,5,5,0,0,0.5,0
23693.0007645,3611.5560366971,1041331.82764481,100,5,5,0,0,0.5,0
41935.4927712696,3728.25208820208,1311517.74599293,100,5,5,0,0,0.5,0
35224.8430009965,3177.47259596182,961770.465140263,100,5,5,0,0,0.5,0
26527.3546845859,3084.60388324737,809021.101480677,100,5,5,0,0,0.5,0
31009.6130741799,3618.25507086546,1113129.13013727,100,5,5,0,0,0.5,0
37001.3494774675,2862.64731404365,843346.522473685,100,5,5,0,0,0.5,0
41217.1653011619,3274.18619724332,1084409.61642731,100,5,5,0,0,0.5,0
40884.4105399851,3499.99736949532,1175543.67956993,100,5,5,0,0,0.5,0
29011.4261931111,3192.0431136262,852883.680467175,100,5,5,0,0,0.5,0
43449.8489491016,3727.27031153348,1311612.9848125,100,5,5,0,0,0.5,0
26952.7126004468,2909.74829355603,750153.152992584,100,5,5,0,0,0.5,0
24808.2262106933,2832.76022047586,688798.672923947,100,5,5,0,0,0.5,0
69366.6567989278,4405.13654829687,2240919.3353319,100,5,5,0,0,0.5,0
27469.214053827,3326.56999934408,941201.778614515,100,5,5,0,0,0.5,0
28127.5719303659,3013.76995411477,768158.195058917,100,5,5,0,0,0.5,0
47289.736674057,3767.11392978402,1451032.27811493,100,5,5,0,0,0.5,0
34389.6104670565,3131.25414451865,926492.334712302,100,5,5,0,0,0.5,0
31362.2492894573,2927.80724483237,787111.556369449,100,5,5,0,0,0.5,0
28431.1911539971,3703.34135488053,1098340.75527676,100,5,5,0,0,0.5,0
39855.2985253743,3551.40045136895,1212708.87080856,100,5,5,0,0,0.5,0
32192.3499433086,3445.97360397977,1016528.06389556,100,5,5,0,0,0.5,0
19959.0542215931,2566.17490873628,555337.263039203,100,5,5,0,0,0.5,0
40191.7950925706,3373.98730332854,1128810.69929686,100,5,5,0,0,0.5,0
49042.8414563169,3724.51921419699,1415391.91176514,100,5,5,0,0,0.5,0
40900.6464736718,3379.32885712646,1116011.05447549,100,5,5,0,0,0.5,0
44688.025178481,3823.72422024694,1393854.98839997,100,5,5,0,0,0.5,0
38730.0521082988,3704.92998740615,1220357.44887707,100,5,5,0,0,0.5,0
45784.579667299,3909.14644711431,1448211.47076123,100,5,5,0,0,0.5,0
20536.8949748954,2699.68458025395,627896.578111968,100,5,5,0,0,0.5,0
59108.4532443087,4126.87931381618,1834954.11405606,100,5,5,0,0,0.5,0
34093.0231826239,3017.19137129025,847437.37870747,100,5,5,0,0,0.5,0
39867.5152328647,3026.05129149565,944059.846405495,100,5,5,0,0,0.5,0
53916.4910821275,3831.00360394336,1626209.04524772,100,5,5,0,0,0.5,0
25388.9308867313,3242.8753107725,850497.493092089,100,5,5,0,0,0.5,0
52610.9736711664,3704.33666022746,1483046.58397319,100,5,5,0,0,0.5,0
31869.298045685,2995.74616596507,830390.118346534,100,5,5,0,0,0.5,0
36399.5697062018,3565.20203726142,1143295.69803385,100,5,5,0,0,0.5,0
24117.764399081,3009.25410961499,757367.575530324,100,5,5,0,0,0.5,0
48749.2830612064,3606.64295523767,1381409.89417355,100,5,5,0,0,0.5,0
28611.495090108,3410.38350018811,1001316.33494815,100,5,5,0,0,0.5,0
26692.1169087134,2815.35060960992,692623.136444223,100,5,5,0,0,0.5,0
29185.9594505458,3166.99644497155,835384.600238251,100,5,5,0,0,0.5,0
45135.3151332452,4127.07445414871,1593967.10445123,100,5,5,0,0,0.5,0
31208.5026246109,3513.03904720944,1067182.20548561,100,5,5,0,0,0.5,0
33281.6635671897,3185.41351910696,906345.412024556,100,5,5,0,0,0.5,0
24345.0180511662,3347.99903746634,938172.737877576,100,5,5,0,0,0.5,0
35115.4822957936,3245.34344008344,946707.369482462,100,5,5,0,0,0.5,0
27235.5341355436,3136.01401146696,826369.97668087,100,5,5,0,0,0.5,0
25776.016748284,3120.84558666075,824577.365874229,100,5,5,0,0,0.5,0
38081.1945212081,3109.32617023346,942724.82576246,100,5,5,0,0,0.5,0
21049.856477748,2897.82102685253,703720.40676289,100,5,5,0,0,0.5,0
